Date,Name,Year,Letterboxd URI,Rating,Rewatch,Review,Tags,Watched Date
2022-05-17,Sherlock: The Abominable Bride,2016,https://boxd.it/2QyfZZ,4,,"hmm. I feel like people generally have a very different opinion about this than me, but I really liked it. It delves deeper into Sherlock‘s psyche and also into his and Mycroft‘s relationship, which I love. It also does a great job in humanising Sherlock, more than most episodes. All while being a really enjoyable watch.
My only complaint is the unnecessary recurring misogyny throughout the whole episode. I know why they thought it would be important but it ultimately wasn’t and I could’ve done without it.",bbcsherlock,2022-05-16
2022-05-18,Sherlock: The Six Thatchers,2017,https://boxd.it/2QGKxN,2.5,,"a convoluted mess, I’m afraid. It felt like 3 completely different episodes all at once, and then even some more cramped in subplots which ultimately add nothing of importance.
I understood how the rather unusual 1h30min episode format was important in the first seasons to dive into complex cases without resolving them too quickly, but at this part of the show, with that many mostly unrelated subplots maybe it would’ve worked better as 3 or 4 separate 20min episodes, idk.

Definitely the weakest start of any season yet if not the weakest episode in general.",bbcsherlock,2022-05-17
2022-05-19,Sherlock: The Lying Detective,2017,https://boxd.it/2QSTxr,3.5,,give john watson a break for christ‘s sake,bbcsherlock,2022-05-19
2022-05-20,Sherlock: The Final Problem,2017,https://boxd.it/2R1OEZ,3.5,,"okay, what’s positive about this (and, to go a bit further, season 3 and 4 in general):

•) Sherlock had a really satisfying and believable character development arc after being pretty stale for the first 2 seasons, which I really enjoyed.

what’s negative about this:

•) Moriarty has been an unimportant afterthought for 2 whole seasons now, could’ve left him out altogether.

•) EVERYTHING MARY WATSON RELATED PAST S3E2 OMG I HATE HATE HATE THE MARY PLOTLINE SO SO MUCH. I guess it could’ve been okay if it was just s3e3 but to twist everything we previously learned AGAIN in the next episode just makes me appreciate all the moments of the earlier episodes less. Like, for example, John Watson burning Mary‘s hard drive because he decides not to care for her past ONLY FOR THE NEXT EPISODE TO BRING THE HARD DRIVE BACK ANYWAY. AAAHRG. The Mary plotline will forever be my pet peeve about this show. And to think I absolutely loved her addition to the show at first.

Idk what to say about this show in general. Season 1 and 2 are all time greats, one episode after the other being masterpieces of television. Season 3 had its moments (I will forever love the wedding episode), and Season 4 is also okay. It’s never been truly bad, but I’m sad to admit that the show did peak at season 2.",bbcsherlock,2022-05-19
2022-05-24,Prehistoric Planet,2022,https://boxd.it/2RWHAZ,5,,"<b>S1E1</b>

The first episode rocked!!! the mosasurus getting cleaned has my whole heart",,2022-05-23
2022-05-24,Prehistoric Planet,2022,https://boxd.it/2RWHLt,5,Yes,"<b>S1E2</b>

FEMBOY PTEROSAUR I REPEAT FEMBOY PTEROSAUR",,2022-05-24
2022-05-26,Prehistoric Planet,2022,https://boxd.it/2SdBEv,5,Yes,"<b>S1E3</b>

the velociraptor hunting scene was more intense than all jurassic world films combined",,2022-05-25
2022-05-27,Prehistoric Planet,2022,https://boxd.it/2SiPzJ,4,Yes,"<b>S1E4</b>

if ten thousands of mosquitoes attacked me simultaneously I would just lay down and die I think",,2022-05-26
2022-05-27,Prehistoric Planet,2022,https://boxd.it/2SrM0J,4,Yes,"<b>S1E5</b>

don’t worry male Carnotaurus, that courtship dance was amazing, she doesn’t deserve you",,2022-05-27
2022-06-02,Bo Burnham: The Inside Outtakes,2022,https://boxd.it/2TpuDt,4,,"when Bo Burnham went insane in isolation in 2020 he produced one of the best comedy specials ever made + an outtakes video that has enough new content in and of itself that it could’ve probably been reworked into a second standalone special, both elevating and expanding the idea of what comedy can be and what can be achieved with it, making you feel equally warm and empty inside with how shockingly relatable it is, all while addressing serious societal issues through layers of irony and delivering incredibly smart and funny jokes

when I went insane in isolation in 2020 I distanced myself from everyone in my life including the people I live with because I didn‘t believe anyone or anything outside of my own mind actually really existed or had any value anymore and that what we call “reality” was just a concept my mind made up



PS: who else cried during the chicken song or was I the only one",bo burnham,2022-06-02
2022-06-18,Trainspotting,1996,https://boxd.it/2Wd4jl,2,,Scottish Christiane F. but worse. idk,,2022-06-17
2022-06-21,Hellraiser,1987,https://boxd.it/2WSC3D,4.5,,"okay but,,, how were the practical effects THAT GOOD in 1987???",,2022-06-21
2022-06-26,Christopher Robin,2018,https://boxd.it/2XNxK7,4,,"<blockquote>Pooh: “What day is it?”
Cristopher Robin: “It’s today.”
Pooh: “My favourite day.”</blockquote>It’s a very simple story, but really effective. Had me sobbing multiple times throughout the whole film.",I love this bear,2022-06-26
2022-06-27,Paddington,2014,https://boxd.it/2Y0LgB,3,,what was the need for paddington to taste his own earwax,i love this bear,2022-06-27
2022-06-28,Paddington 2,2017,https://boxd.it/2YcLm9,4.5,,paddington 😭😭😭😭 loml,i love this bear,2022-06-28
2022-06-29,Hustle,2022,https://boxd.it/2YnjsF,3.5,,the newest member of the WTAMMCASCU (“Wow This Actually Made Me Care About Sports”-Cinematic Universe),made me care about sports,2022-06-29
2022-06-30,In Bruges,2008,https://boxd.it/2YyadN,2,,"the good:

- in the second half the story took a turn and I really got interested in what this movie has to say
- some of the humour, particularly everything involving Ralph Fiennes, is really unconventionally funny and good
- Bruges looks really pretty


the bad:

- the first half is slow and boring. really boring.
- most of the jokes are derogatory of some kind, be it fatphobic, homophobic, dwarfist, racist, etc.
- it doesn’t help that Collin Farrell’s character is not really likeable at all. the only “redeeming” thing about him he has going on doesn’t make him magically appear in a positive light either bc that’s just fucking normal human behaviour.
- the ending. what the fuck was the ending. just no. that was actually the tipping point for me. it’s just so wrong.",,2022-06-30
2022-07-03,Crimes of the Future,2022,https://boxd.it/2Z24n3,3,,"I like a lot of the themes Cronenberg is discussing here, esp. concerning bodily autonomy in our current times.
Sadly, narrative-wise it falls short for me :/

(PS: Viggo’s outfit choices in this? so here for it)",,2022-07-02
2022-07-04,Okja,2017,https://boxd.it/2Zh9m5,5,,not ashamed to admit that I cried like a baby at *that one scene*,"paul dano I'm free on thursday night, why I don't eat meat",2022-07-04
2022-07-05,The Grand Budapest Hotel,2014,https://boxd.it/2Zs3mF,5,Yes,"<blockquote><i>“You see, there are still faint glimmers of civilisation left in this barbaric slaughterhouse that was once known as humanity. He was one of them.”</i>
– Zero Moustafa</blockquote>The biggest crime one could accuse Wes Anderson (or his fans) of is escapism. Escapism into a make-believe world where everything is symmetrical, colour coded and everyone blinks and tilts their head perfectly on cue. But that is hardly a crime, is it? In a world that is often bitter and cruel, or plagued by unrest and war, a little escape is often all one has. This is a theme that is very prevalent in the movie, throughout all its timelines, and, I believe, a need in our own real world that Wes Anderson’s movies are very happy to fill themselves. Escapism is certainly not a crime, sometimes it’s even a necessity.

Despite me finding it a bit underwhelming at my first watch compared to some of Wes’ other movies, I’ve grown to love <i>The Grand Budapest Hotel</i> more and more with every subsequent watch. Dare I even say now, this might be Wes’ best work, and, in any case, a personal favourite of mine.

<blockquote><i>“To be frank, I think his world had vanished long before he ever entered it. But I will say… he certainly sustained the illusion with a marvellous grace.”</i>
– Zero Moustafa</blockquote>","wesanderson, profile",2022-07-04
2022-07-06,Pride,2014,https://boxd.it/2ZECrz,5,,"I don’t know what to say, this is gonna be all over the place since i’m very emotional right now and my thoughts are running wild

I just wanted to hug andrew scott so bad and I cried so much during all of his scenes
(not regarding my own nuclear family, but growing up in a rural part of austria I can definitively relate to not feeling like you belong at where you’re from)

cliff <333333333333

this films ending is MY endgame, honestly I audibly gasped

and the message of this omg, probably the most important message ever? Community, that’s all we have, that’s the most important thing.  Community.

Idk I feel called. that film was like a calling.

me adding this to my top 4 immediately after I watched it for the first time? ABSOLUTELY.","queer, andrew scott i love you",2022-07-05
2022-07-09,Moon Knight,2022,https://boxd.it/30dxgr,3,,"I wish more marvel releases would be disconnected from the MCU

edit: also I think this probably would’ve worked better if I hadn’t watched over the span of only 2 days, but oh well


edit 2: it’s just terribly mediocre and forgettable. Is that what marvel is these days?",,2022-07-09
2022-07-11,Pretty Woman,1990,https://boxd.it/30CNp5,3,,"hate to tell y’all but this doesn’t seem like the most healthy relationship basis to me
julia roberts rules in this movie tho","with mum, german dub :(",2022-07-10
2022-07-13,The Sea Beast,2022,https://boxd.it/30YkhZ,3,,"sadly, the pacing got a bit weird the longer it went on, and I found the artstyle to be inconsistent (all sea monsters despite the first one and the crab feel like they belong to a very different looking movie).

the first 15 minutes are a 5/5, if they kept the pacing and the style like that it would’ve been a perfect film.

also there was a very obvious reference to 1954‘s Gojira, hell yeah","kaiju, animation, blue ex machina, the p in lgbtqiapn stands for pirates",2022-07-12
2022-07-13,Jurassic World Dominion,2022,https://boxd.it/311Tif,1.5,,"<blockquote>“Jurassic<i> </i>World. Not a fan.”</blockquote>ME TOO JEFF ME TOO



bonus negative points: Chris Pratt’s character had multiple chances to die during this and didn’t. smh.","german dub :(, in cinema, daddy goldblum 😩, with brother",2022-07-12
2022-07-13,It's Only the End of the World,2016,https://boxd.it/313LP5,4.5,,:(,mubi,2022-07-13
2022-07-16,Pirates of the Caribbean: The Curse of the Black Pearl,2003,https://boxd.it/31BFMH,5,Yes,"I unapologetically love this
there is not a single thing wrong with this movie, it’s perfect, everything you could ask from an action/adventitious movie
it‘s funny, it’s intriguing, with enough twists and changes in the story so it never bores you, plus it’s got really cool action scenes that are just fun!

also, <b>Captain</b> Jack Sparrow is one of the greatest snd most memorable movie characters ever, Johnny Depp is simply amazing, same as Geoffrey Rush!!

so much to love, nothing to hate!","with brother, disney, the p in lgbtqiapn stands for pirates",2022-07-16
2022-07-18,Pirates of the Caribbean: Dead Man's Chest,2006,https://boxd.it/324Tfv,3,Yes,"ehhhhh

what to do with this one?
yes it probably has the funniest action sequences ever and insanely cool creature design and well-looking CGI (by modern standards even!!), but there are really weird characters decisions that I just can’t wrap my head around. That whole Elizabeth x Jack subplot came completely out of nowhere?? and what was her arc in this movie again despite that? alright yeah, nothing at all! More, why on earth did Norrington decide to abandon his mission to get the key and fight Will instead, just for the lolz??? this is crucial for the entire wheel scene!! there are a few of those here and there that just made me shake my head so hard that I didn’t enjoy it as much as I would’ve liked.


And then Davy Jones: what a villain. what an absolute bleak stand in of a villain. I know the 3rd movie will give him some much needed characterisation but I am not judging the 3rd movie, I’m judging this one.
He just exists, like a stand in for later. The movie just doesn’t have time to give him any depth yet. Just evil for evil’s sake here, all the explaining and storytelling happens in another movie. A vast contrast to Barbossa, who was phenomenal in the first film. Davy Jones looks cooler ig, have to give him that.


And lastly, the obvious sequel setup just makes it feel a bit incomplete :/  there’s no resolution to any of the characters arcs at all

hm, maybe i’ll feel different about it after I’ve seen the 3rd one.


UPDATE: A bit. these 2 definitely work better if u see them like ep1 and 2, but they’re not so idk and everything i said still applies. also I had more fun with the 3rd one",,2022-07-18
2022-07-19,Pirates of the Caribbean: At World's End,2007,https://boxd.it/32mD9x,3.5,Yes,"structurally all over the place and not as neat and tidy as its predecessor, but at least more characters have arcs here! davy jones is amazing, will’s arc goes full circle, and omg elizabeth!!! glad they completely ignored her plotline from the last movie, her personal growth from ‘governours daughter, trapped by society’ to pirate king!!! this shit rocks!

oh, and almost forgot:
hector barbossa my beloved <3",,2022-07-19
2022-07-21,RRR,2022,https://boxd.it/32GNM5,4.5,,possibly the best movie ever perhaps,,2022-07-21
2022-07-24,The Blair Witch Project,1999,https://boxd.it/33eQd1,5,Yes,"not as impressive and scary the second time around, but I don’t think this is supposed to be watched multiple times, so I am gonna rate this for how I felt the first time watching it, and let me tell u I was scared SHITLESS. this movie knows how to set an atmosphere like no other",with brother,2022-07-23
2022-07-24,Battle at Big Rock,2019,https://boxd.it/33gOMd,3,,"actually better than all 3 jurassic world movies, just extremely short, even for a short film",,2022-07-24
2022-07-27,Raw,2016,https://boxd.it/33WjZJ,4,,hot girl shit,"why i don't eat meat, no srlsy",2022-07-27
2022-07-28,Everything Everywhere All at Once,2022,https://boxd.it/34phGN,5,,"I just smiled for 2 hours straight man

also idk if the daniels are aware of how incredibly  adhd coded their movie is","with the adhd therapy group, they all loved it, including my therapist, the power of movies 👍🏻, in cinema, made me wanna hug my mum",2022-07-27
2022-08-15,Prey,2022,https://boxd.it/388pdL,3.5,,"good! fun! enjoyable!
very ‘okay’ for movie standards, excellent for predator standards!",,2022-08-13
2022-08-16,Thirteen Lives,2022,https://boxd.it/38sjcx,3,,"this might sound weird but I have decided that when I have to die, I wanna die underwater. It seems peaceful.",,2022-08-16
2022-08-22,"Love, Death & Robots: Three Robots: Exit Strategies",2022,https://boxd.it/39DupN,2,,"alright, I know it’s not trying to be subtle but i’m not vibing with it a lot that way

part one of my watch-through of love death & robots in the wrong order :)",love death & robots,2022-08-22
2022-08-22,"Love, Death & Robots: Bad Travelling",2022,https://boxd.it/39DPoh,5,,"of course David Fincher directed this episode because HOLY FUCKING SHIT

this also instantly goes in my top 10 creature design list with NO DOUBT",love death & robots,2022-08-22
2022-08-22,"Love, Death & Robots: The Very Pulse of the Machine",2022,https://boxd.it/39E8YD,3,,"interesting, to say the least
I’ll have to let this one sink in for a bit I think",love death & robots,2022-08-22
2022-08-22,"Love, Death & Robots: Night of the Mini Dead",2022,https://boxd.it/39EkWT,3.5,,NOT THE PENGUINS :(,love death & robots,2022-08-22
2022-08-22,"Love, Death & Robots: Kill Team Kill",2022,https://boxd.it/39Eyr1,2.5,,ACAB except MAARS-Bot,love death & robots,2022-08-22
2022-08-22,"Love, Death & Robots: Swarm",2022,https://boxd.it/39EQ4J,4,,what if we had sex in an alien bee hive,love death & robots,2022-08-22
2022-08-22,"Love, Death & Robots: Mason's Rats",2022,https://boxd.it/39EZID,4,,very cool but why did they immediately forgive mason I could’ve never,love death & robots,2022-08-22
2022-08-22,"Love, Death & Robots: In Vaulted Halls Entombed",2022,https://boxd.it/39FcEJ,2,,"EH

military people are always the most uninteresting people you could use for stories like this, it’s really sad, this could’ve been interesting 

also, making your creature look almost exactly like Cthulhu is *not* great creature design",love death & robots,2022-08-22
2022-08-22,"Love, Death & Robots: Jibaro",2022,https://boxd.it/39Fuih,2.5,,I don’t know it just wasn’t doing it for me?,love death & robots,2022-08-22
2022-08-23,"Love, Death & Robots: Automated Customer Service",2021,https://boxd.it/39O4WN,3,,slay vacuubot,love death & robots,2022-08-22
2022-08-23,"Love, Death & Robots: Ice",2021,https://boxd.it/39OceJ,3.5,,cool world building and characterisation in soo little time!,love death & robots,2022-08-22
2022-08-23,"Love, Death & Robots: Pop Squad",2021,https://boxd.it/39OpYl,4,,the blade runner-fication of LD&R,love death & robots,2022-08-22
2022-08-23,"Love, Death & Robots: Snow in the Desert",2021,https://boxd.it/39OAwR,3,,deus ex machina - ception,love death & robots,2022-08-22
2022-08-24,Good Time,2017,https://boxd.it/3a17in,3.5,,definitely didn’t have a good time watching that kiss scene,,2022-08-24
2022-08-26,"Love, Death & Robots: The Tall Grass",2021,https://boxd.it/3ajiXn,3.5,,"very generic and basic, sadly 
very cool artstyle!",love death & robots,2022-08-25
2022-08-26,"Love, Death & Robots: All Through the House",2021,https://boxd.it/3ajoEB,5,,holy fucking shit yes! YES! this is my shit exactly,love death & robots,2022-08-25
2022-08-26,"Love, Death & Robots: Life Hutch",2021,https://boxd.it/3alJeD,4,,this was good!! I liked this!,love death & robots,2022-08-25
2022-08-26,"Love, Death & Robots: The Drowned Giant",2021,https://boxd.it/3alWvd,3.5,,"was this man a scientist or really a poet? bc he didn’t act like a scientist at all

in any case, this was a very soft, laid back, poetic episode and I really enjoyed it",love death & robots,2022-08-25
2022-08-28,Inception,2010,https://boxd.it/3aINwn,4,Yes,"very relatable, I too dream from time to time",in my memory it was better,2022-08-27
2022-08-31,Enola Holmes,2020,https://boxd.it/3bmWVL,3.5,,"tbf I wasn’t in the right headspace since I had the worst case of ADHD-caused inattentiveness plus I was really tired but ehhh it was alright! entertaining and good bits here and there, plus i generally liked the (idea of the) story

henry cavill is epic but why does he walk like wide putin in those tight coats",,2022-08-31
2022-09-01,Nope,2022,https://boxd.it/3bw2HD,3,,"Jordan Peele is an extremely talented director, and this movie clearly has a lot to say and also manages to do so in a very good and clear way, BUT (and this is the biggest but ever, sadly): the first half of this movie is just so freakishly slow, you cannot imagine. I don’t mind a movie that slowly builds up tension, but this movie didn’t. It opened with 2 very intense scenes and then there was nothing happening for a whole. hour. (I checked my watch, and that‘s not a good sign). It is then very intense for the rest of the runtime, but without a proper buildup. I loved the second half and I loved how the movie got its message abroad (which, again, it did really really well). But I can’t overlook the first half which really didn’t give me any enjoyment at all and which also didn’t pay off later in the film in any major way.

ps: this movie is also really really beautiful. it’s stunning. I am so conflicted about this film, fuck",cool creature design!!!,2022-08-31
2022-09-11,The Imitation Game,2014,https://boxd.it/3dmw11,2.5,,"It’s definitely well made, but terribly historically inaccurate. Turing deserves better.

Also, as an autistic person, I have 2 more problems with this:
First, Turing was never described as showing autistic behaviours by his peers, so I am very unsure where this came from, and it feels very weird to me to be honest. Again, Turing deserves a real biopic. No need to tell a story that wasn’t. (Not even to mention the horribly stereotypical portrayal of autism in this movie. Seriously, it’s bad.)
Second, Benedict Cumberbatch is really the last person who I feel good about portraying an autistic-coded character. He’s showed some real ableist ideas about autism in interviews, which probably explains parts the aforementioned stereotypical portrayal.
All in all this leaves a bitter taste in my mouth.

Someone should really remake this movie properly, because Turing deserves a story that does him justice.","autism, lgbt, information technology",2022-09-10
2022-09-16,The Drowning of Arthur Braxton,2021,https://boxd.it/3edAvl,3.5,,"false advertising, he didn’t really drown 😕

no but jokes aside, this movie really grew on me! I wasn’t so sure about it at the beginning but especially in the later half, the more emotional bits spoke to me in a way I didn’t thought they would.
There is definitely a lot going on in this movie, both actually and thematically, but it all kind of works together. My biggest issue is with the backstory of the characters in the bathhouse, I felt like those weren’t explored properly, which made some of their scenes feel not that emotionally deep and just sticking out in general.

All in all, a very very solid debut feature! I’m excited for Luke’s next one!","with friends, I cried",2022-09-15
2022-10-09,Hellraiser,2022,https://boxd.it/3iULF9,3.5,,I’m simping so hard for Odessa A’zion,,2022-10-09
2022-10-09,Midnight Mass,2021,https://boxd.it/3iUO2f,5,,logging this a week late bc I didn’t know this was on letterboxd but HOLY SHIT holy shit holy shit shit shit shit shit 10/10 I LOVE EVERYTHING ABOUT THIS,,2022-10-02
2022-10-14,Red Notice,2021,https://boxd.it/3jZw2v,1,,"sorry, I couldn’t even make it through till the end. I tried. The plot is too dumb",,2022-10-14
2022-10-29,Bullet Train,2022,https://boxd.it/3n7gYr,5,,nothing neurotypical about neither Lemon nor Tangerine,"alone in the theater once again, german dub :(",2022-10-29
2022-11-14,Mamma Mia!,2008,https://boxd.it/3qBHhr,4,Yes,"funfact: when I first watched this as an 9yo autistic child I wasn’t aware of the concept of musicals and I didn’t know any ABBA songs so I just started to cry whenever the singing was happening, and I was afraid to even touch this movie again for YEARS.
so I glad I eventuality did. absolute banger. I had a BLAST.","german dub :(, with mum",2022-11-12
2022-12-22,Bee Movie,2007,https://boxd.it/3ySau9,1,Yes,drink every time there’s weird tension between a bee and a human and you’re in a coma at the end,"with friends, drinking game",2022-12-19
2022-12-27,Avatar,2009,https://boxd.it/3Ax04B,3.5,Yes,"honestly better than I remembered it!!!
It was entertaining but they could’ve made it just a BIT shorter",with brother,2022-12-26
2022-12-28,Avatar: The Way of Water,2022,https://boxd.it/3AWrKz,4,,"Two things are true:

No movie should ever be longer than 3 hours.

AND

I could watch 5 whole hours and more of that subnautica shallows montage in the first half of the second act omfg","with brother, in cinema, german dub :(",2022-12-27
2022-12-29,Glass Onion,2022,https://boxd.it/3BiSdV,3.5,,Benoit Blanc LOML <333,"with mum, with dad, german dub :(",2022-12-28
2022-12-31,Guillermo del Toro's Pinocchio,2022,https://boxd.it/3C2Rj1,5,,oh boy oh boy did I cry during this!!!,animation,2022-12-30
2023-01-02,Pride,2014,https://boxd.it/3CVhxL,5,Yes,god I love this movie so freaking much,with friends,2023-01-01
2023-01-03,Inside Man,2022,https://boxd.it/3Dr6YP,1.5,,"spare yourself the 4 hours honestly, not that interesting, even a bit dumb in the end",,2023-01-03
2023-01-05,Jumanji: Welcome to the Jungle,2017,https://boxd.it/3E6XBV,2.5,,"jack black in this is so silly I was simping hard

it was also a good half an hour too long
bring back 90 minute runtimes for comedies pls",,2023-01-04
2023-01-18,Puss in Boots: The Last Wish,2022,https://boxd.it/3IQmMF,4,,"who is your favourite fearless heeero 😫😫
who is your favourite fearless heeeEEEro 😩😩😩",animation,2023-01-17
2023-01-19,The Menu,2022,https://boxd.it/3Jd84Z,2,,"ehhhhhhh

the entire point if the movie was to not overanalyse art and to instead enjoy it, but without overanalysing, it bored me 👍🏻 and it wasn’t as thrilling for a thriller either 😬

actually very glad I didn’t end up going to the cinema for this now",,2023-01-18
2023-01-23,Good Omens,2019,https://boxd.it/3KC7U5,4.5,Yes,"rewatched this over the past few days and yep I still love it

Aziraphale and Crowley are the enemies to eternal best friends to lovers archetype and I want what they have no I will NOT be answering any questions",tv show,2023-01-23
2023-01-28,Spider-Man: Into the Spider-Verse,2018,https://boxd.it/3LWKdj,5,,"ah yes, peak cinema","with brother, i cried, animation",2023-01-27
2023-01-30,Ticket to Paradise,2022,https://boxd.it/3Mz2lB,3.5,,was a lot more fun than I expected!!!,"with mum, german dub :(",2023-01-28
2023-01-31,The Banshees of Inisherin,2022,https://boxd.it/3MSV31,3.5,,"the premise of this movie is incredibly scary help me

it was good! a good story! not a movie I will watch multiple times tho I think

and my god did ireland and this movie look beautiful",,2023-01-30
2023-02-02,Another Round,2020,https://boxd.it/3NrQ7H,5,Yes,"what if I started doing this, would this solve my problems too?",,2023-02-01
2023-02-05,All My Life,2020,https://boxd.it/3Oyf8L,3,,my parents both loved it,"with mum, with dad, german dub :(",2023-02-04
2023-02-17,CODA,2021,https://boxd.it/3RGRDb,4,,"this is a hard one to rate I think

I really liked it! For what it was, it was great! and Troy Kotsur absolutely deserved his Oscar for his performance.

I know this movie and its and Kotsur’s Oscar nominations were HUGE for the deaf community but I just don’t really understand why every deaf person was a supporting role again, while the story revolved around the one hearing person in the family. Again, for what the story was and what it was trying to be it was great, but after this movie being such a big deal I was expecting a bit more I think. If any actually deaf people would like to share their insight on this I would extremely appreciate it!

(Daniel Durant is overlooked in this IMO btw!!)",,2023-02-15
2023-02-22,Ponyo,2008,https://boxd.it/3TgJMZ,5,,obsessed with the prehistoric fish that spawned in and just started obeying traffic rules? okay??,"studio ghibli, with friends",2023-02-21
2023-03-08,Gladiator,2000,https://boxd.it/3X3Lyl,4,,"I was entertained, exactly like I wished",,2023-03-07
2023-03-27,The Shape of Water,2017,https://boxd.it/42aTBr,5,Yes,"<b>the</b> love story ever :,)
I love love love love this movie so much, the visuals, the music, everything!!! there is so much beauty in this <33333 it makes me wanna cry

the amphibian man is gender btw, I both want him and wanna be him, if that makes sense?

(the scene in the bathroom <3333333333333333)","cool creature design!!!, makes my heart explode",2023-03-25
2023-04-02,John Wick: Chapter 4,2023,https://boxd.it/43U3Qv,5,,absolutely lost my mind when that hotline miami sequence happened!!!!,"in cinema, german dub :(, with brother",2023-04-01
2023-04-07,Spirited Away,2001,https://boxd.it/458FTf,4,Yes,everyone please be proud of me I did it I confronted my childhood trauma and watched this movie again 😬😩,studio ghibli,2023-04-05
2023-04-14,Princess Mononoke,1997,https://boxd.it/47mqy3,5,,"when you look at the rankings on my profile you see that i have an issue of tending to give a lot of movies 5 stars and almost no movies 4 and a half, so for every movie I now think very carefully if it <i>REALLY</i> deserves the 5 star ranking.

This one absolutely does. IN - SANE.",studio ghibli,2023-04-13
2023-04-20,About Time,2013,https://boxd.it/48Sw9h,5,Yes,"I knew this would destroy me as this was my first rewatch, but under new circumstances. I wish I truly <i>got</i> this movie the first time around, 3 years ago. Of course, you only ever truly <i>get</i> stuff way too late, right? And no time travel will ever fix that.

The table tennis scene wrecked my fucking heart.","i cried, made me wanna hug my dad, (as long as i still can), daddy issues list watch",2023-04-19
2023-04-22,The Royal Tenenbaums,2001,https://boxd.it/49kUHD,4.5,Yes,"Idk what I was on the last time when I gave this 2,5 stars, but that feels like a crime now.

I don’t know if I just didn’t get it the first time or if I get it now bc my own dad is dying, but i think this is one of THE movies ever. 

Also I made a <a href=""https://letterboxd.com/bugshugs/list/daddy-issues-movies-i-have-to-watch-now-that/"" rel=""nofollow"">list of daddy issues movies</a> and A LOT of wes anderson movies are on that…. concerning?

Edit: I love this one <3","made me wanna hug my dad, the power of movies 👍🏻, wesanderson, daddy issues list watch",2023-04-21
2023-04-23,"Good Bye, Lenin!",2003,https://boxd.it/49E1oL,3,,"a bit too long during its second act, true, but in general really cute and heartwarming! my dad sadly slept through most of it :(","with mum, with dad",2023-04-23
2023-04-27,Gamera: Guardian of the Universe,1995,https://boxd.it/4aIgwd,3,,"me: cool but Gamera‘s design is a bit uninspired isn’t it
Gamera: *starts changing his limbs into jet engines and starts spinning through the air like a wild beyblade*
me: nvmd","gamera, kaiju, heisei, german dub :(",2023-04-26
2023-04-28,The Super Mario Bros. Movie,2023,https://boxd.it/4aU72H,3,,okay!!! a few jokes hit really well but the emotional side was really lacking ngl,,2023-04-27
2023-04-30,Oldboy,2003,https://boxd.it/4brziJ,4.5,,"what. the. actual. fuck.


OH. MY. GOD.","mubi, minus half a star bc of all the sexism",2023-04-29
2023-05-01,Aftersun,2022,https://boxd.it/4bMABT,4,,paul mescal was so hot in this I lowkey need him,"mubi, daddy issues list watch",2023-04-30
2023-05-15,Mother's Day,1993,https://boxd.it/4fp5AF,3,,"„In dieser Siedlung leben 3478 Kinder.“

<i>ding</i>

„In dieser Siedlung leben 3477 Kinder.“","with mum, with dad, on tv",2023-05-14
2023-05-27,"Alice, Darling",2022,https://boxd.it/4ihQWJ,4,,scaringly realistic,with friends,2023-05-26
2023-05-27,The Inbetweeners Movie,2011,https://boxd.it/4ijnLr,1,,only fun bc me and my friends are fun af,with friends,2023-05-26
2023-06-09,The Pirates! In an Adventure with Scientists!,2012,https://boxd.it/4lRk5n,3,Yes,gay 🫵🏻🤨,and during pride month,2023-06-08
2023-06-11,Chicken Run,2000,https://boxd.it/4mmmND,4,,i was really confused where exactly fowler was part of in the “good old days” bc RAF has a very different meaning for german speakers 😭,,2023-06-11
2023-06-14,Puppy Swap: Love Unleashed,2019,https://boxd.it/4na82X,0.5,,"new top entry to my <a href=""https://boxd.it/cG2b4"" title=""worst movie I have ever seen list"">worst movie I have ever seen list</a> just dropped",with friends,2023-06-13
2023-06-20,The Mitchells vs. the Machines,2021,https://boxd.it/4oSTW1,5,Yes,"perfect movie deniers when they come across this one: uhmm uhh uhhm

no but seriously 
istg the last 30min were a constant switch up between hysterically laughing and devastatingly crying

i wish i had more time left with my dad 😔😔","daddy issues list watch, made me wanna hug my dad, made me wanna hug my mum",2023-06-20
2023-06-23,Pacific Rim,2013,https://boxd.it/4pDykp,4,Yes,GdT casually dropping the <b>only </b>good American kaiju movie,,2023-06-22
2023-07-12,Spider-Man: Across the Spider-Verse,2023,https://boxd.it/4vqRmR,4,,"listen. good movie. perfect movie even.

BUT 

this movie tries to do A LOT. and accordingly it doesn’t manage to wrap it all up in 2,5 hours. but the HUGE downside of this is that the result feels like 2,5 of edging without any proper payoff.

and that’s the ONLY reason this gets a star redacted. I wanna be very clear about this. THE ONLY ONE.","with brother, in cinema",2023-07-11
2023-07-15,Nimona,2023,https://boxd.it/4wa8ZV,5,,hated the dumb useless twink boyfriend so much,with friends,2023-07-14
2023-07-19,Lady Bird,2017,https://boxd.it/4xt7mb,4.5,,I love a movie that get’s the “I love my parents to death“ and “I have to get the f out of there“ dichotomy,"made me wanna hug my mum, made me wanna hug my dad (rip), instant top 4",2023-07-18
2023-07-20,National Theatre Live: Fleabag,2019,https://boxd.it/4xMGD5,5,,even better than the show (IMO),"in cinema, with friends",2023-07-19
2023-07-20,Little Women,2019,https://boxd.it/4xOkLl,4.5,,all the women in this were normal sized,,2023-07-19
2023-07-21,Asteroid City,2023,https://boxd.it/4yhxlj,3.5,,why are so many of the movies I watch lately about death?,in cinema,2023-07-20
